SOURCE, _METHOD_, NAME, FORMULA, NLEVEL, N, NMISS, MIN, MAX, MEAN, STD, SKEWNESS, KURTOSIS, LABEL, 
Input, Original, ash, , , 300, 0, 1.17, 5.43, 2.6332333333, 1.2697235415, 0.6794352237, -0.877479443, 
Input, Original, carb, , , 300, 0, 0.51, 48.64, 22.864766667, 18.029722458, 0.0531103319, -1.671595958, 
Input, Original, fat, , , 300, 0, 4.38, 47.2, 20.229533333, 8.9756583002, 1.5621531019, 1.9051568519, 
Input, Original, mois, , , 300, 0, 25, 57.22, 40.903066667, 9.5529866416, -0.040578681, -1.532345861, 
Input, Original, prot, , , 300, 0, 6.98, 28.48, 13.373566667, 6.4343923538, 0.8659505846, -0.752778649, 
Input, Original, sodium, , , 300, 0, 0.25, 1.79, 0.6694, 0.3703577408, 1.8191911431, 2.2641456285, 
Output, Computed, STD_ash, (ash - 2.6332333333) / 1.2697235415, , 300, 0, -1.15240309, 2.2026579608, 2.625194E-11, 1, 0.6794352237, -0.877479443, Transformed ash, 
Output, Computed, STD_carb, (carb - 22.864766667) / 18.029722458, , 300, 0, -1.239884126, 1.429596789, -1.8488E-11, 1, 0.0531103319, -1.671595958, Transformed carb, 
Output, Computed, STD_fat, (fat - 20.229533333) / 8.9756583002, , 300, 0, -1.765835196, 3.0048455239, 3.713768E-11, 1, 1.5621531019, 1.9051568519, Transformed fat, 
Output, Computed, STD_mois, (mois - 40.903066667) / 9.5529866416, , 300, 0, -1.664721962, 1.7080452371, -3.48929E-11, 1, -0.040578681, -1.532345861, Transformed mois, 
Output, Computed, STD_prot, (prot - 13.373566667) / 6.4343923538, , 300, 0, -0.993655083, 2.3477637829, -5.18051E-11, 1, 0.8659505846, -0.752778649, Transformed prot, 
Output, Computed, STD_sodium, (sodium - 0.6694) / 0.3703577408, , 300, 0, -1.132418615, 3.0257231767, -1.4914E-16, 1.0000000001, 1.8191911431, 2.2641456285, Transformed sodium, 
